Node_Start,Node_End,Length
1354,1824,436.6823745
1356,1683,313.437054
1356,1698,330.3006646
1358,1860,378.0341955
1359,1756,216.5569085
1359,1799,192.8683508
1360,1464,213.477024
1362,1426,407.1407467
1362,1762,505.3501363
1362,1862,668.3247262
1363,1757,209.4380693
1363,1785,494.4690868
1363,1827,97.04557151
1364,1629,808.8014416
1364,1605,246.2823304
1366,1398,134.6960658
1367,1487,293.0218828
1370,1766,348.1679614
1371,1851,454.6575978
1372,1641,310.7910098
1372,1393,746.6731035
1372,1620,291.640521
1373,1381,476.1285209
1374,1708,261.4719247
1374,1696,445.700541
1374,1895,455.0742964
1631,1375,206.5923685
1375,1415,181.324511
1378,1660,162.243029
1378,1706,156.4262643
1893,1379,362.2485348
1379,1583,218.3823809
1382,1422,235.2999851
1382,1716,434.4642783
1382,1633,402.4812684
1382,1802,240.3174388
1383,1577,325.171265
1383,1442,157.553437
1387,1682,389.6741548
1388,1563,250.1123158
1391,1463,153.6166738
1391,1439,237.1350352
1392,1647,178.1734333
1392,1581,432.7638555
1395,1508,87.8722986
1396,1614,231.0326626
1398,1788,89.98096423
1398,1748,673.5888892
1399,1761,127.8212461
1399,1403,173.320963
1399,1795,190.465174
1400,1551,329.2418329
1402,1693,308.6322849
1403,1646,212.5972994
1404,1686,301.4289481
1406,1585,182.4279611
1408,1686,306.0372569
1410,1480,380.3083831
1411,1855,297.2870218
1411,1481,310.9380791
1455,1412,573.0878425
1413,1425,182.7565812
1414,1501,430.0905982
1414,1897,393.1233908
1415,1761,547.5176035
1418,1838,180.7566584
1419,1807,233.4373266
1419,1685,226.6451581
1419,1877,178.2929619
1419,1771,307.0681031
1422,1459,419.2282833
1422,1453,478.1998569
1422,1648,436.1160175
1423,1685,229.4301945
1423,1877,209.0161457
1602,1424,85.95583234
1426,1480,401.5502994
1427,1859,359.9666165
1427,1670,245.983783
1428,1596,360.0314543
1428,1632,461.692006
1430,1778,338.3261344
1430,1898,436.3894861
1768,1430,298.5352416
1431,1598,116.4536333
1432,1554,392.6668864
1432,1590,229.5751436
1434,1534,446.6209014
1434,1798,840.7492009
1435,1813,377.3276336
1436,1689,147.5826488
1438,1492,736.0948352
1438,1792,220.944462
1439,1574,215.3147626
1439,1496,182.0563059
1442,1616,133.277791
1442,1658,255.1288461
1443,1581,218.4487002
1443,1599,333.3665883
1444,1552,355.1349344
1444,1840,195.6758962
1505,1445,248.6309867
1445,1523,99.50670832
1445,1631,65.5562048
1446,1653,326.9525347
1446,1587,319.3018043
1687,1447,497.2524457
1447,1450,192.1393817
1448,1499,43.10862155
1449,1605,470.3230375
1450,1615,232.2351497
1451,1789,140.0193622
1453,1718,443.2576751
1453,1716,272.4641234
1455,1479,177.4167256
1456,1770,260.5781451
1456,1890,54.45037656
1457,1869,185.8481412
1458,1524,322.5496574
1459,1594,230.4845608
1459,1850,401.7579184
1460,1723,139.768161
1460,1541,543.9867244
1495,1462,309.8162877
1462,1714,229.3277673
1463,1616,87.70236731
1464,1611,168.1160787
1464,1599,373.9026531
1464,1545,273.1481969
1465,1706,202.8528379
1465,1678,246.8908187
1466,1855,309.8606787
1466,1481,327.9089221
1467,1758,206.0965752
1467,1647,188.1125543
1556,1468,596.6118113
1468,1582,592.1280878
1468,1836,136.6603375
1470,1698,526.9643699
1471,1800,144.3851658
1472,1781,335.3831085
1474,1746,403.6988235
1474,1868,215.2489947
1475,1595,77.06165691
1475,1823,224.102953
1477,1816,231.3100941
1478,1565,227.0197702
1480,1834,125.9860167
1482,1584,366.1637996
1483,1864,397.8612813
1483,1651,188.0975574
1483,1718,379.0605032
1484,1739,527.2409087
1484,1694,56.73875603
1484,1586,228.9557312
1485,1653,394.6998468
1486,1507,147.115181
1489,1772,199.471172
1489,1746,377.3852395
1490,1691,73.45162392
1562,1490,301.9912155
1491,1575,303.5026595
1491,1515,174.8263326
1492,1546,229.8198915
1492,1549,239.032545
1493,1559,267.6487565
1493,1664,170.3639099
1494,1497,213.1285298
1494,1692,150.5712968
1495,1654,205.1709611
1496,1879,160.0071722
1496,1767,194.3947913
1498,1780,426.6785023
1501,1800,489.649266
1501,1522,128.5858497
1503,1617,266.0299366
1503,1518,583.736897
1504,1814,207.2705401
1504,1516,371.39422
1504,1752,178.2376267
1504,1774,444.7725155
1507,1543,357.5976308
1507,1726,588.2029864
1508,1690,317.5138636
1509,1542,265.3543884
1510,1734,293.289081
1510,1814,590.6079178
1511,1789,515.2104813
1511,1783,551.025639
1512,1674,308.5269538
1512,1554,557.793825
1513,1716,223.5203052
1513,1684,273.80019
1513,1802,429.1385636
1514,1625,308.8657347
1514,1604,184.2386681
1516,1630,158.5035476
1517,1711,348.9631013
1517,1717,346.0063643
1519,1896,173.3499564
1519,1659,529.519934
1520,1791,99.82069604
1520,1733,123.3912942
1521,1554,420.159762
1522,1874,135.6962011
1525,1846,258.5427268
1525,1744,457.5318851
1526,1801,244.2100091
1526,1853,669.8970705
1527,1698,600.3521143
1527,1677,382.935062
1528,1881,277.6931987
1528,1890,389.4559332
1528,1740,323.5660561
1529,1747,216.7469263
1531,1630,169.1446138
1531,1588,206.3634369
1532,1739,139.9419338
1532,1731,238.6278746
1533,1557,729.6873066
1535,1541,235.7206866
1535,1857,221.0540974
1535,1729,145.3556476
1536,1614,84.12079746
1537,1784,335.6030833
1538,1664,345.0401214
1541,1741,118.711583
1542,1665,687.9839436
1543,1762,65.79172506
1547,1867,190.094371
1549,1792,721.0450059
1551,1560,308.0896668
1552,1820,172.6089563
1552,1794,204.0247754
1553,1773,243.9645892
1553,1747,405.0706705
1555,1760,266.9297442
1558,1588,315.8952795
1559,1787,471.2193394
1559,1619,732.8718697
1561,1821,475.0777077
1563,1566,280.3013313
1564,1900,289.4732103
1564,1856,269.2993226
1565,1610,119.8550727
1566,1656,474.1074256
1567,1782,374.2233224
1567,1794,206.7817728
1568,1622,252.2194652
1568,1869,342.5584141
1569,1644,297.3743471
1571,1763,198.0014115
1572,1659,173.424408
1893,1573,191.7025627
1573,1609,136.0031233
1573,1722,198.0121079
1574,1767,184.9187684
1576,1678,212.1300154
1576,1828,451.6068618
1579,1880,385.6960962
1579,1624,451.376803
1580,1805,130.344717
1580,1867,235.7656418
1582,1889,36.33843609
1582,1808,157.6792198
1583,1609,203.3274229
1583,1865,422.153996
1584,1668,837.4148353
1585,1786,168.1898184
1585,1750,54.92324282
1586,1731,422.4742469
1588,1699,263.045384
1589,1679,480.5709836
1589,1733,120.5868686
1591,1754,411.0247426
1591,1636,262.400298
1593,1650,151.2145152
1595,1785,134.565403
1797,1595,842.1301113
1596,1692,96.23678547
1596,1632,386.2123804
1597,1804,266.5969192
1598,1664,187.0304169
1600,1706,309.9800513
1601,1725,288.1919027
1601,1652,336.6565142
1604,1709,169.0112505
1607,1759,189.8031349
1795,1607,214.4162569
1608,1898,411.048334
1609,1714,546.88406
1611,1695,463.3485895
1613,1805,749.0030862
1614,1629,195.2502728
1615,1889,333.3397906
1618,1660,227.3709787
1618,1704,317.9769691
1621,1784,74.64159246
1623,1650,119.5049221
1638,1623,192.1947587
1624,1663,521.858277
1624,1810,384.0532947
1628,1835,262.0605862
1630,1752,364.9690961
1631,1763,311.2551407
1632,1674,292.3479732
1633,1648,242.1193503
1634,1769,347.2602902
1634,1829,239.9090691
1635,1680,129.3414543
1636,1790,442.6111722
1661,1637,183.9086609
1638,1662,120.2346813
1639,1895,707.8222892
1640,1811,165.6612501
1642,1750,203.6268237
1642,1863,286.001407
1643,1741,367.6673525
1643,1723,173.1105499
1648,1850,453.2407947
1650,1662,187.5564271
1651,1838,397.9002526
1654,1710,205.6161214
1655,1879,315.6747602
1655,1691,600.736249
1657,1900,360.1234879
1658,1749,235.6236818
1660,1774,180.2972627
1660,1752,449.8220414
1664,1721,685.5480784
1666,1681,289.5651337
1667,1841,452.5352497
1667,1787,501.413837
1669,1681,231.8067288
1670,1773,276.9632741
1671,1695,236.8129198
1672,1892,119.4115022
1673,1741,173.4019806
1676,1809,331.6213277
1678,1890,317.9548827
1678,1740,357.1935553
1679,1719,508.9401881
1682,1739,404.604918
1684,1891,190.6074406
1684,1744,261.2699314
1687,1702,231.7631415
1687,1830,239.6687178
1688,1757,202.3150389
1827,1688,216.2480569
1691,1861,184.8482131
1693,1728,351.4356002
1694,1831,115.9472542
1697,1723,188.9019845
1699,1752,357.5418123
1699,1704,193.1793316
1700,1705,247.681827
1700,1713,361.4377406
1702,1732,77.68142189
1703,1709,203.2810056
1703,1751,187.7401673
1705,1829,291.2689636
1706,1828,193.3788619
1707,1735,59.61637085
1707,1765,445.9133441
1708,1842,461.4879763
1710,1776,83.68299612
1711,1731,270.2586661
1715,1843,184.9290569
1717,1841,242.8317595
1719,1847,328.3410563
1719,1837,493.8097046
1720,1738,223.9545091
1721,1769,287.2043926
1724,1884,123.8118697
1725,1753,420.8822456
1728,1862,317.2509976
1728,1899,208.3333427
1735,1793,87.91891936
1736,1894,275.036403
1737,1755,265.3293422
1737,1861,328.9752251
1737,1839,359.9769757
1742,1848,324.4893922
1742,1842,240.4600735
1743,1767,168.3546689
1749,1879,122.4514347
1750,1799,343.912667
1753,1803,497.1539143
1760,1844,202.2388926
1761,1865,169.0187841
1762,1834,289.088139
1765,1835,570.1147208
1766,1870,268.9371816
1770,1866,504.55078
1770,1774,224.2027644
1775,1805,364.0320042
1775,1815,707.1449913
1776,1846,176.9975815
1777,1799,150.5714891
1782,1836,190.2139105
1783,1789,408.8815963
1783,1853,214.0077479
1791,1837,121.5361988
1792,1896,202.537869
1794,1840,355.1775893
1796,1888,292.1981577
1799,1863,204.5835141
1801,1813,306.151458
1804,1885,333.6727219
1804,1810,264.6919504
1804,1830,258.6585258
1808,1836,515.8008297
1808,1820,217.0565691
1810,1894,210.7439153
1811,1835,177.8232773
1816,1882,219.9617365
1818,1848,373.131886
1824,1887,171.230722
1830,1894,246.3397872
1900,1832,256.113864
1832,1856,294.5395611
1838,1864,187.2163337
1839,1857,72.80137814
1840,1858,209.6838488
1842,1895,230.4534382
1846,1891,141.5105432
1852,1860,221.6576455
1852,1866,377.7116309
1854,1860,178.8512672
1866,1881,346.428343
1867,1871,346.864784
1870,1892,206.4148079
1876,1883,529.9806573
1880,1882,376.9232366
1880,1884,486.9886092
48,0,1179.207157
64,0,620.9053755
16,0,921.0410139
1287,1,730.2875808
310,1,467.5522935
18,2,1343.253385
49,2,2157.007237
34,2,3962.074577
66,2,2847.913944
741,3,2662.134322
126,3,1538.935186
19,3,768.4620807
51,3,4181.143453
407,4,443.815225
654,4,121.2443022
194,5,124.7648613
619,5,121.1557126
900,6,150.5741881
725,6,180.6695447
210,7,524.5509497
421,7,501.773329
365,7,521.0576293
340,7,674.1569701
915,8,262.0547376
887,8,397.8707718
486,8,219.1141492
1766,9,231.7111229
1471,9,142.7229606
1672,9,295.7785775
1652,10,393.3975505
791,10,314.7466556
1064,10,301.3254122
214,11,278.1529173
579,11,239.1655126
28,12,531.5645307
382,12,1229.628076
90,12,272.1300849
792,13,321.9945508
737,13,320.8957553
202,13,430.2623322
1215,14,436.5838356
762,14,518.9610531
608,14,906.1380717
335,15,503.3719165
309,15,370.0824554
162,15,1119.4482
80,16,964.822029
177,16,1371.854501
219,17,643.6417399
65,17,1933.671041
49,17,447.9160573
65,18,747.6592605
458,18,2558.887309
126,19,1877.861688
431,19,1672.884115
35,19,2397.625728
465,20,1304.912095
82,20,792.6168708
456,20,941.1702069
1162,21,297.9644774
1653,21,491.0600093
1369,22,297.4541047
1365,22,126.4330825
1229,22,640.3378561
288,23,477.2751353
388,23,744.8007551
154,23,662.8173793
742,24,534.7262649
1020,24,1087.243613
711,25,344.9470654
1860,25,257.6165547
811,25,233.7971718
1299,25,414.1344437
1078,26,120.2890328
1815,26,55.09816775
1797,26,47.47870099
1694,26,177.9770438
43,27,395.6032631
331,27,804.1917262
357,27,1712.154667
633,27,516.7491094
117,28,598.1445228
228,28,1158.521852
761,29,439.4701222
1058,29,248.4815623
455,29,471.5487556
562,29,419.311019
653,30,205.6812406
482,30,198.6988912
1125,30,358.9538853
63,31,442.5338513
335,31,421.783258
283,31,641.1616517
731,32,3932.226913
438,32,2356.527401
64,32,1557.607396
164,33,221.4271661
150,33,824.5702416
81,33,633.6067313
192,33,618.1188471
749,34,3705.554474
50,34,2352.605615
67,35,3231.919547
51,35,3382.064279
385,36,347.1260675
564,36,476.5458367
672,36,290.8539716
1210,37,525.6174909
906,37,289.0479444
801,37,870.2509514
593,38,468.6458284
313,38,1568.99986
823,38,534.061291
410,39,713.2862675
388,39,646.8891553
154,39,868.2777382
86,40,256.210622
141,40,211.7407755
831,40,124.1066729
797,41,848.9314547
951,41,289.5094766
1110,41,230.317022
1875,42,494.2698699
641,42,369.6500203
1171,42,429.010321
1725,42,426.6043255
200,43,389.6542203
570,43,766.0010004
267,44,684.6502382
713,44,1020.176889
1250,44,395.8115907
145,44,424.8850094
737,45,437.27896
202,45,316.9564225
1044,45,260.2348094
1244,45,229.5704148
912,46,205.4299773
1024,46,280.7455374
1119,46,113.8159393
204,47,1238.700369
231,47,922.6154733
149,48,1042.151102
80,48,949.7687465
323,49,260.003546
51,50,1099.377533
66,50,5178.755161
663,52,1387.754926
447,52,175.2258277
298,53,878.2173475
221,53,174.577126
1416,53,399.819279
941,53,681.411241
1109,54,217.6304248
1241,54,364.468426
879,54,215.9173046
196,55,587.8169162
168,55,640.8767311
859,56,63.4009281
895,56,1083.884355
1627,56,280.3753136
817,56,1120.459658
1370,57,369.4097262
1663,57,138.3653967
1471,57,344.4107303
1036,58,207.9239017
115,58,245.4249467
470,58,313.9204424
462,59,1233.652182
597,59,1072.394654
305,59,2896.260247
254,60,769.663418
188,61,274.1133533
342,61,266.2771936
360,62,304.9521499
1038,62,224.0604964
762,63,667.0150371
296,63,556.1092987
671,63,506.0911374
108,64,2179.281715
310,65,680.9342629
136,66,2514.976447
399,67,2556.670043
249,67,3561.461404
259,68,233.2483219
389,68,1044.207014
474,68,1103.828643
1408,69,217.7158719
1671,69,543.3340304
1626,69,433.0946594
990,69,335.3540978
1421,70,171.0052479
1417,70,315.986651
1377,70,260.1592847
196,71,513.6855656
275,71,518.3521345
421,71,686.2321224
366,72,66.08638951
1170,72,155.8463457
1394,73,269.7031656
1872,73,270.7760379
101,73,490.4980126
776,74,645.8292508
533,74,244.0320835
728,74,343.7264565
392,75,333.8853966
253,75,367.8425915
507,75,494.3112084
687,75,403.8793365
280,76,1348.923914
393,76,1662.937701
908,76,2259.420999
1030,77,299.4921877
925,77,160.9066087
472,77,176.3622819
1065,78,402.5694056
203,78,698.8963881
1266,78,883.1558153
738,78,464.4351601
322,79,766.5512676
134,79,987.1946311
121,80,1234.279989
95,81,619.7093779
310,81,1080.785337
206,81,711.2274612
654,82,269.0872958
492,82,214.3025008
1485,83,418.6414886
801,83,363.9071631
1405,84,364.7385995
1019,84,209.2367022
1199,84,366.3525489
168,85,1658.984337
210,85,477.5222472
327,85,460.3875534
314,85,1769.885404
354,86,232.8683491
971,86,174.7956832
211,86,443.8111945
1760,87,214.3053235
1188,87,198.5438166
568,87,144.6887032
1451,88,437.604509
402,88,224.9325864
1843,88,104.1724733
1001,88,124.055725
498,89,190.9052235
525,89,280.2382615
319,90,537.6519444
306,90,622.3122248
876,91,297.4542591
281,91,250.6598557
1178,91,346.78701
508,91,284.4441927
662,92,120.950215
269,92,310.8469857
572,92,859.1051817
1209,92,931.4646503
218,93,1083.881004
257,93,762.4217694
335,93,365.5265608
309,93,557.8703401
121,94,881.2258787
205,94,2267.452804
163,94,827.6900126
135,94,2127.548928
1018,95,304.8576438
271,95,618.8615534
150,95,592.1145424
179,96,138.1830066
739,96,200.9250985
1606,97,301.3132414
1011,97,268.7515305
1476,97,238.0516
1376,97,290.3158797
274,98,254.7836353
1235,98,234.1682854
921,98,372.02162
425,99,495.6572492
209,99,670.6359917
168,99,963.8123125
1041,100,370.3952835
411,100,325.53111
400,100,230.078411
1534,101,812.2037884
1798,101,75.3913012
996,102,383.5315126
760,102,324.4906359
551,102,161.9954584
331,103,1058.0009
597,103,804.0456248
319,104,549.5478994
404,104,919.8431229
332,104,1085.589741
820,105,372.5739333
713,105,1866.193322
544,105,1640.565362
1191,106,88.70577189
1094,106,67.67788705
231,107,107.0088861
1215,107,473.6901755
218,107,534.7818544
177,108,775.7273466
191,108,3154.6432
192,109,565.2138329
206,109,540.5774824
219,109,397.2930404
707,110,294.8788977
123,110,382.8435085
337,110,426.6868549
1297,110,1033.325213
1868,111,377.2787873
1095,111,169.5263733
1278,112,170.884252
725,112,379.1506685
1333,112,175.0677146
410,113,491.9788734
223,113,541.0916099
774,114,514.6940253
718,114,440.0064418
639,114,304.3038699
693,114,399.5874423
1201,115,146.9511223
1610,115,93.60051923
1015,116,1360.418285
1105,116,205.9431244
471,116,389.1891435
292,116,1343.962194
187,117,245.8542348
370,117,276.4329203
173,117,1152.580029
562,118,444.6381518
904,118,472.1494252
586,118,290.5469425
738,119,689.9948448
1073,119,860.6192695
176,120,530.9788349
218,120,1122.026642
257,120,1158.153395
149,121,1007.20024
164,122,749.885223
192,122,702.2276992
336,122,1592.572846
636,123,290.5871016
1240,123,312.9263622
885,123,239.0985736
583,124,359.9913936
1228,124,502.0930578
1384,124,271.3491026
375,124,260.3460928
398,125,352.9318802
851,125,315.5116221
1361,125,296.8924869
757,125,421.0464061
1298,126,1710.720489
314,126,1561.121132
1027,127,237.0402654
251,127,183.0300287
585,127,151.6410718
743,128,424.3351096
1259,128,224.5953135
442,128,152.5390573
1628,129,192.0974179
1811,129,254.1594452
1280,129,328.3305018
561,130,321.2386193
588,130,934.5742395
534,130,604.9681706
332,131,416.8350472
702,131,512.3599603
657,131,332.3477681
1154,132,397.789706
517,132,509.2293938
1086,132,354.8405378
770,133,807.9075937
572,133,542.0671848
617,133,335.5366158
968,133,424.2016114
244,134,2267.648197
588,134,1197.465221
258,135,2345.110412
284,135,2095.434059
191,135,2179.590363
191,136,6002.490796
323,136,2766.271694
233,137,450.5765588
465,137,1051.848713
246,137,202.4215131
1611,138,316.3795714
733,139,148.7778925
1068,139,185.3524974
275,140,707.9021962
301,140,675.9550383
288,140,979.1256531
971,141,245.578267
603,141,386.9552079
789,141,310.3407247
1254,142,229.3955227
1104,142,247.334841
1748,142,254.2968848
1783,143,461.8731119
1310,143,169.2628635
1682,143,324.7243547
348,144,192.2927303
318,144,171.7090782
660,144,203.1393862
1250,145,517.6338569
345,145,811.0468057
294,146,169.605448
883,147,287.5102115
1031,147,1429.612616
926,147,304.7306833
653,147,207.7138149
190,148,3785.284771
669,148,5555.625992
642,148,3630.189347
438,149,1686.876154
510,149,1212.751048
1677,150,648.108398
428,151,758.9915608
259,151,456.4763158
193,151,498.4011262
885,152,217.7945999
871,152,335.3455183
864,152,590.2740786
1817,153,282.5648445
1012,153,250.1177755
249,154,1488.209222
971,155,124.9885857
845,155,247.6028455
1048,155,264.9908061
1742,156,461.0406423
1299,156,316.353673
1740,156,440.7880496
1708,156,209.9648436
1550,157,192.5446616
1751,157,359.6266167
1195,157,194.8399982
1231,157,192.3210884
214,158,187.5999976
579,158,293.6547713
201,159,2332.882465
280,159,607.8317277
1124,160,383.5351888
1154,160,355.3244599
1086,160,404.8263078
634,160,421.055211
778,161,119.0059977
1173,161,465.079489
1271,161,199.1673978
283,162,237.384053
427,162,222.4363981
244,162,607.0437569
177,163,1273.221246
245,164,2158.517894
763,165,880.2680957
573,165,733.8491381
353,165,2239.113637
312,166,217.7093658
234,166,202.805409
1162,166,362.6073537
665,167,461.8181134
664,167,340.0459077
1026,167,246.5623188
377,168,1357.614927
224,169,218.5365629
1170,169,422.1405494
468,169,319.6698727
1887,170,568.33417
1459,170,401.2949579
1453,170,349.507551
1737,171,122.5245309
1855,171,70.09905097
369,172,391.1443351
561,172,350.2268409
552,172,234.484803
393,173,230.0838524
228,173,612.8852385
531,173,1023.613396
333,174,447.1794015
472,174,344.1873759
1148,174,149.8594526
974,174,280.4339864
1239,175,153.1367922
1143,175,99.16646842
1291,175,311.8275242
373,176,1622.907788
231,176,1027.36922
349,178,660.0908925
245,178,429.7601915
258,178,1423.545352
755,179,517.3137746
1533,180,191.6409795
1267,180,512.3204759
260,180,668.0956507
1413,181,346.8276777
1068,181,708.1282195
900,181,435.7195761
421,182,520.6009924
275,182,638.6214367
301,182,700.0652288
365,182,522.8182633
1041,183,531.3212946
758,183,484.2725668
718,183,525.6727881
1402,184,352.9601232
1899,184,219.2840124
1489,184,252.2814082
1514,185,169.1415537
1709,185,193.4954925
1550,185,356.833513
1751,185,186.6504078
489,186,1099.55667
200,186,1642.392969
651,186,183.7408367
357,186,745.0250747
415,187,56.12003488
393,187,1151.644154
1072,188,475.2483778
1002,188,290.8412154
198,188,251.8647729
1038,189,296.0129091
360,189,199.749515
863,189,559.1429178
1326,189,259.4707753
373,190,2011.063681
322,190,2139.601077
763,193,784.7516748
573,193,757.4978528
582,193,528.5533142
1680,194,191.0314798
1578,194,107.4526092
949,195,227.001576
1421,195,148.8402194
1413,195,580.2083918
462,196,1400.008339
236,196,680.5687301
750,197,1387.613862
866,197,1083.740058
718,197,496.3083944
774,197,463.9731336
550,198,496.9132974
452,199,455.1286603
1851,199,423.7185614
1711,199,482.9838012
1071,199,412.7881835
642,200,3113.028242
254,201,868.4444444
293,201,219.7030029
1202,202,376.4096772
855,202,528.6883345
745,203,334.8063591
1266,203,665.3374352
527,204,4023.798886
373,204,1397.328501
510,205,1980.528202
1701,205,1375.671187
474,207,814.1403013
699,207,341.2004052
418,207,1223.809673
1412,208,64.18869342
1205,208,207.4071355
1479,208,520.8336374
1054,209,454.8005442
236,210,501.210367
594,211,516.574677
999,211,257.5711587
342,212,721.2610681
1441,212,172.0416514
1666,212,335.9269365
1837,213,360.4129294
1029,213,305.1985315
1873,213,802.9901462
516,214,333.2326205
241,215,937.9812508
267,215,772.4463271
345,215,202.2574813
371,216,700.2356892
820,216,532.126541
1178,216,770.4082018
562,217,450.4908351
455,217,426.2283593
996,217,493.2938712
1821,217,533.8246763
361,218,379.5489489
323,219,827.3383628
723,220,325.9436551
272,220,414.8102379
396,220,455.0693512
483,220,304.8027503
565,221,361.2344827
1337,221,363.9178076
1012,222,138.2294114
872,222,150.4000447
327,223,375.5020468
262,223,977.0657105
400,224,336.4806058
901,224,333.3095775
1621,224,449.8409031
1042,225,55.16065751
1320,225,171.0089466
1607,226,315.4688993
805,226,185.4251035
1275,226,213.3143218
1183,226,238.6672197
507,227,78.25206767
866,228,1155.872922
750,228,1040.590722
869,229,315.2514771
932,229,244.7618757
416,229,320.892888
967,229,628.9813301
1281,230,333.3012712
1143,230,230.558335
1003,230,273.2214511
297,232,346.3613104
519,233,409.608127
682,234,583.5540994
1506,234,288.2871533
1114,234,371.1478525
1318,235,161.5078242
1103,235,432.8385295
1288,235,186.1432985
421,236,520.3990842
710,237,261.5002682
1090,237,370.7351602
964,237,225.2335121
735,238,349.1738293
1594,238,417.3778846
1850,238,264.9215759
783,238,702.4554958
1415,239,136.0172764
1141,239,212.2909486
1865,239,457.9463294
292,240,363.779557
480,240,351.6685067
624,240,608.2677526
1037,241,2187.141314
280,241,1988.594729
862,242,556.4354364
346,242,323.7161354
792,242,345.9701209
737,242,300.6409098
509,243,1047.798901
1197,243,908.4289056
1131,243,1283.383759
266,244,1038.06779
574,245,567.5876592
808,245,195.793041
311,246,163.8661345
374,246,140.8318461
1074,247,253.4618362
878,247,179.3469999
858,248,298.8760278
409,248,453.3683008
1308,248,550.4416999
305,249,3465.208353
315,250,331.0074648
468,250,500.6634181
1013,250,270.3514961
495,250,405.8030188
874,251,284.5999273
1390,251,194.4876167
856,252,172.3704069
479,252,117.555509
1715,252,355.6431265
266,253,350.3249317
678,253,217.9900907
543,253,398.1009021
820,254,4881.660576
834,255,423.5456655
960,255,325.1001459
1051,255,161.6755741
1101,256,231.1258284
644,256,310.7959552
1245,256,461.9462637
322,257,454.2436686
336,258,2237.323983
501,259,504.8516614
815,260,251.0210505
1424,260,320.9529957
1641,260,296.400922
872,261,324.1581262
683,261,156.3704658
399,262,875.792814
431,262,1161.652744
1062,263,192.2538579
389,263,315.4313458
549,263,1151.232273
1441,264,217.4732705
505,264,389.3282257
1091,264,507.6330713
1370,264,475.0766387
952,265,100.8865184
1835,265,334.0390916
650,265,180.1292799
392,266,315.9036749
713,267,1012.898539
705,268,642.1561865
1154,268,396.3515444
1124,268,347.1650289
616,268,1314.719203
877,269,322.7140496
563,269,362.7047848
1256,269,580.9071547
318,270,200.3207229
1470,271,288.4706731
362,272,337.3580849
715,272,394.3385761
707,272,299.3455262
1524,273,176.5290593
592,273,368.5087932
934,273,1281.228384
1199,274,485.4980327
539,274,242.5409171
1348,274,775.0086228
1027,276,243.8490966
766,276,231.2527297
845,276,337.3277172
1048,276,248.8807678
1840,277,489.2829804
1567,277,229.5173671
1571,277,430.6985869
1264,277,192.806527
1580,278,211.5440323
1078,278,162.8575248
344,279,546.975464
606,279,525.8015631
415,280,958.8743236
616,281,283.4620995
1023,281,835.4650817
1113,282,202.7696612
599,282,192.1778845
446,282,241.5011285
671,283,443.4145726
336,284,1706.847673
591,285,216.9899549
418,285,728.9290015
1205,286,191.0871895
787,286,335.6457943
1400,286,205.3293807
1175,287,233.941464
440,287,458.6310303
1412,287,257.4093228
816,287,330.987834
301,288,682.0885166
957,289,145.5642076
771,289,146.7225886
350,289,319.7622898
1738,290,360.9340037
1546,290,284.9899833
957,290,496.8374106
1646,291,380.0374362
1625,291,381.3131091
1255,291,142.7871993
1330,291,282.5114686
1159,292,1106.600826
542,292,1510.602443
799,294,226.8000041
940,295,585.4915921
989,295,300.9568503
1261,295,401.5531654
361,296,713.5162585
335,296,406.9886269
1548,297,388.4872031
672,298,336.8025037
747,298,465.5974047
1605,299,207.7215093
1332,299,325.6817751
1461,299,365.3021892
440,300,327.3042833
1409,300,332.2770811
1193,300,52.53905504
388,301,517.555183
450,302,618.1668241
1034,302,629.8633935
782,302,342.7305492
675,303,503.2303635
1818,303,156.9191198
1502,304,185.0591174
1755,304,357.4694262
1673,304,194.3462435
1839,304,351.0184233
642,305,2663.702411
332,306,267.8195201
866,306,608.6966974
813,307,329.6185157
670,307,239.0312783
807,308,205.5991006
599,308,112.7359856
919,308,270.0633943
322,309,824.0333661
374,311,132.3131901
555,311,178.2509221
1252,312,351.3492495
1432,312,226.733857
921,313,450.5954272
914,313,2310.763389
1089,313,673.4365235
377,314,1830.238566
1040,314,1018.022413
718,315,390.6763381
758,315,507.5619775
639,315,396.1457194
1525,316,23.19129935
1786,316,188.0676956
1406,316,158.9866846
1853,317,202.3707534
1435,317,193.46244
1745,317,115.9255709
1779,318,146.9547283
345,319,982.7385679
358,319,1014.781469
890,320,225.730256
1142,320,215.9538968
1233,321,383.3429916
1276,321,197.6261759
396,324,693.9903655
337,324,802.9820999
1500,325,314.4173764
1506,325,231.9120538
1602,326,543.1076246
1005,326,89.3986355
340,327,282.9827895
1020,328,424.4185627
513,328,346.0714532
1034,328,330.3942817
1077,329,171.4634801
1434,329,468.9801651
441,329,378.5234856
1720,329,220.9956852
1690,330,337.7397836
1395,330,311.7984745
916,330,170.4962728
570,331,278.1866081
929,332,322.7339702
1196,333,247.8195303
697,333,238.0226222
689,334,839.622912
793,334,238.0243358
483,337,304.1389632
1053,338,730.4668847
801,338,335.8573166
1356,338,847.3250267
1677,338,390.3773495
970,339,223.728578
1151,339,626.8812743
410,340,512.1666139
603,341,147.2319748
796,341,270.0882232
873,341,223.2747683
643,342,668.6110217
694,342,576.3072459
1463,343,272.1220643
1749,343,28.74746286
1439,343,144.1296845
633,344,1025.033509
382,345,377.5490226
1136,346,564.5887476
1160,346,683.9834798
